型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
苹果新MacBook（MNYN2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1172700.shtml,https://2d.zol-img.com.cn/product/183_80x60/965/ceSj0uAkxhXng.jpg,1.23万,正常,3677,Intel 酷睿i5 7Y54,英特尔 酷睿i5 7代系列,1.3GHz,3.2GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,512GB,SSD固态硬盘（PCIe）,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,玫瑰金色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新MacBook（MNYH2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1173265.shtml,https://2b.zol-img.com.cn/product/183_80x60/89/cedYu49lcay.jpg,1.03万,正常,3527,Intel 酷睿M3 7Y32,英特尔 酷睿 M系列,1.2GHz,3GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,256GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,银色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新MacBook（ MNYM2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1173264.shtml,https://2c.zol-img.com.cn/product/183_80x60/84/ceovAgZTxojFU.jpg,1.03万,正常,3527,Intel 酷睿M3 7Y32,英特尔 酷睿 M系列,1.2GHz,3GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,256GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,玫瑰金色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新MacBook（MNYJ2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1173262.shtml,https://2c.zol-img.com.cn/product/183_80x60/36/ceTWrkVaWdirM.jpg,1.23万,正常,3677,Intel 酷睿i5 7Y54,英特尔 酷睿i5 7代系列,1.3GHz,3.2GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,512GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,银色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新MacBook（MNYL2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1173260.shtml,https://2c.zol-img.com.cn/product/183_80x60/12/ceUU8jpEOta1.jpg,1.23万,正常,3677,Intel 酷睿i5 7Y54,英特尔 酷睿i5 7代系列,1.3GHz,3.2GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,512GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,金色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新MacBook（MNYG2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1173263.shtml,https://2a.zol-img.com.cn/product/183_80x60/52/ce8GesiM1R.jpg,1.23万,正常,3677,Intel 酷睿i5 7Y54,英特尔 酷睿i5 7代系列,1.3GHz,3.2GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,512GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,深空灰色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新MacBook（MNYF2CH/A）,新MacBook （12英寸）,http://detail.zol.com.cn/notebook/index1173266.shtml,https://2d.zol-img.com.cn/product/183_80x60/91/cefodHy62PiM.jpg,1.03万,正常,3527,Intel 酷睿M3 7Y32,英特尔 酷睿 M系列,1.2GHz,3GHz,NULL,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,DDR3LP（低功耗版）1866MHz,NULL,256GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池，41.4瓦时,NULL,3.5-13.1mm,LED背光，Retina显示屏，支持数百万色彩,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2017年06月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4500米最高装运高度：10500米,商用,USB Type-C接口,280.5mm,920g,安全锁孔,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,macOS Sierra,NULL,2年,深空灰色,NULL,NULL,Force Touch触摸板,全国联保，享受三包服务,笔记本主机 x1MagSafe 2电源适配器 x1交流电源插头电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:10,3.5mm耳机插孔,0%-90%（无冷凝）,支持，蓝牙4.2模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,16GB,最长可达10小时的无线网络浏览最长可达12小时的iTunes影片播放最长可达30天的待机时间,DisplayPort,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘,NULL
苹果新款Macbook Pro 15英寸（MLH32CH/A）,新款Macbook Pro 15英寸系列,http://detail.zol.com.cn/notebook/index1136141.shtml,https://2f.zol-img.com.cn/product/177_80x60/821/ce2IpL4d6fl6.jpg,1.68万,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,16GB（16GB×1）,LPDDR3（低功耗版）2133MHz,NULL,256GB,SSD固态硬盘（PCIe）,2798,双显卡（入门级独立显卡＋集成显卡）,AMD Radeon Pro 450＋Intel GMA HD 530,2GB,GDDR5,128bit,镁铝合金,NULL,NULL,锂聚合物电池，76瓦时,NULL,15.5mm,Retina显示屏，LED背光，采用IPS技术，500尼特亮度，220ppi,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2880x1800,2016年10月,240.7mm,10-35℃,工作高度：经测试最高可达3000米最高储存高度：4500米最高装运高度：10500米,商用,4×Thunderbolt 3接口（支持充电，兼容DisplayPort、USB3.1 Type-C接口）,349.3mm,1.83Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 87W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,Mac OS Sierra,NULL,2年,银色，深空灰色,NULL,NULL,Force Touch触控板（支持用力长按、加速控制、压力感应绘图和 Multi-Touch手势）,全国联保，享受三包服务,笔记本主机 x187W USB-C电源适配器 x1USB-C充电线缆(2米) x1说明书 x1保修卡 x1,NULL,照片，iMovie，GarageBand，Pages，Numbers，Keynote，Siri，Safari，邮件，FaceTime，信息，地图，备忘录，日历，通讯录，提醒事项，Photo Booth，预览，iTunes，iBooks，App Store，Time Machine,NULL,NULL,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.2模块,支持智能指纹识别功能,NULL,内置三个麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,15.4英寸,NULL,NULL,10小时左右，视具体使用环境而定,NULL,环境光传感器，Multi-Touch Bar,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（64个ANSI或65个ISO按键，包括4个方向键），配备集成式Touch ID传感器的Multi-Touch Bar,NULL
苹果新款Macbook Pro 15英寸（MPTT2CH/A）,新款Macbook Pro 15英寸系列,http://detail.zol.com.cn/notebook/index1172706.shtml,https://2a.zol-img.com.cn/product/183_80x60/610/cegMq2z82JNMw.jpg,2.23万,正常,10110,Intel 酷睿i7 7820HK,英特尔 酷睿i7 7代系列,2.9GHz,3.9GHz,四核心/八线程,8MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（16GB×1）,LPDDR3（低功耗版）2133MHz,NULL,512GB,SSD固态硬盘（PCIe）,3553,性能级独立显卡,AMD Radeon Pro 560,4GB,GDDR5,128bit,镁铝合金,NULL,NULL,锂聚合物电池，76瓦时,NULL,15.5mm,Retina显示屏，LED背光，采用IPS技术，500尼特亮度，220ppi,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2880x1800,2017年06月,240.7mm,10-35℃,工作高度：经测试最高可达3000米最高储存高度：4500米最高装运高度：10500米,商用,4×Thunderbolt 3接口（支持充电，兼容DisplayPort、USB3.1 Type-C接口）,349.3mm,1.83Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 87W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,Mac OS High Sierra,NULL,2年,深空灰色,NULL,NULL,Force Touch触控板（支持用力长按、加速控制、压力感应绘图和 Multi-Touch手势）,全国联保，享受三包服务,笔记本主机 x187W USB-C电源适配器 x1USB-C充电线缆(2米) x1说明书 x1保修卡 x1,NULL,照片，iMovie，GarageBand，Pages，Numbers，Keynote，Siri，Safari，邮件，FaceTime，信息，地图，备忘录，日历，通讯录，提醒事项，Photo Booth，预览，iTunes，iBooks，App Store，Time Machine,NULL,NULL,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.2模块,支持智能指纹识别功能,NULL,内置三个麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,15.4英寸,NULL,NULL,10小时左右，视具体使用环境而定,NULL,环境光传感器，Multi-Touch Bar,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（64个ANSI或65个ISO按键，包括4个方向键），配备集成式Touch ID传感器的Multi-Touch Bar,NULL
苹果新款Macbook Pro 15英寸（MPTV2CH/A）,新款Macbook Pro 15英寸系列,http://detail.zol.com.cn/notebook/index1173267.shtml,https://2b.zol-img.com.cn/product/183_80x60/107/ceFOOyCR9SyXo.jpg,2.23万,正常,10110,Intel 酷睿i7 7820HK,英特尔 酷睿i7 7代系列,2.9GHz,3.9GHz,四核心/八线程,8MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（16GB×1）,LPDDR3（低功耗版）2133MHz,NULL,512GB,SSD固态硬盘（PCIe）,3553,性能级独立显卡,AMD Radeon Pro 560,4GB,GDDR5,128bit,镁铝合金,NULL,NULL,锂聚合物电池，76瓦时,NULL,15.5mm,Retina显示屏，LED背光，采用IPS技术，500尼特亮度，220ppi,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2880x1800,2017年06月,240.7mm,10-35℃,工作高度：经测试最高可达3000米最高储存高度：4500米最高装运高度：10500米,商用,4×Thunderbolt 3接口（支持充电，兼容DisplayPort、USB3.1 Type-C接口）,349.3mm,1.83Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 87W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,Mac OS Sierra,NULL,2年,银色,NULL,NULL,Force Touch触控板（支持用力长按、加速控制、压力感应绘图和 Multi-Touch手势）,全国联保，享受三包服务,笔记本主机 x187W USB-C电源适配器 x1USB-C充电线缆(2米) x1说明书 x1保修卡 x1,NULL,照片，iMovie，GarageBand，Pages，Numbers，Keynote，Siri，Safari，邮件，FaceTime，信息，地图，备忘录，日历，通讯录，提醒事项，Photo Booth，预览，iTunes，iBooks，App Store，Time Machine,NULL,NULL,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.2模块,支持智能指纹识别功能,NULL,内置三个麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,15.4英寸,NULL,NULL,10小时左右，视具体使用环境而定,NULL,环境光传感器，Multi-Touch Bar,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（64个ANSI或65个ISO按键，包括4个方向键），配备集成式Touch ID传感器的Multi-Touch Bar,NULL
苹果新款Macbook Pro 15英寸（MLW82CH/A）,新款Macbook Pro 15英寸系列,http://detail.zol.com.cn/notebook/index1158673.shtml,https://2b.zol-img.com.cn/product/177_80x60/823/ceW0W8Y9im4TU.jpg,1.62万,[官方售价],8792,Intel 酷睿i7 6820HQ,英特尔 酷睿i7 6代系列,2.7GHz,3.6GHz,四核心/八线程,8MB,DMI 8 GT/s,Skylake,14nm,45W,16GB（16GB×1）,LPDDR3（低功耗版）2133MHz,NULL,512GB,SSD固态硬盘（PCIe）,2798,双显卡（入门级独立显卡＋集成显卡）,AMD Radeon Pro 455＋Intel GMA HD 530,2GB,GDDR5,128bit,镁铝合金,NULL,NULL,锂聚合物电池，76瓦时,NULL,15.5mm,Retina显示屏，LED背光，采用IPS技术，500尼特亮度，220ppi,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2880x1800,2016年10月,240.7mm,10-35℃,工作高度：经测试最高可达3000米最高储存高度：4500米最高装运高度：10500米,商用,4×Thunderbolt 3接口（支持充电，兼容DisplayPort、USB3.1 Type-C接口）,349.3mm,1.83Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 87W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，商务办公本,Mac OS Sierra,NULL,2年,银色，深空灰色,NULL,NULL,Force Touch触控板（支持用力长按、加速控制、压力感应绘图和 Multi-Touch手势）,全国联保，享受三包服务,笔记本主机 x187W USB-C电源适配器 x1USB-C充电线缆(2米) x1说明书 x1保修卡 x1,NULL,照片，iMovie，GarageBand，Pages，Numbers，Keynote，Siri，Safari，邮件，FaceTime，信息，地图，备忘录，日历，通讯录，提醒事项，Photo Booth，预览，iTunes，iBooks，App Store，Time Machine,NULL,NULL,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.2模块,支持智能指纹识别功能,NULL,内置三个麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,15.4英寸,NULL,NULL,10小时左右，视具体使用环境而定,NULL,环境光传感器，Multi-Touch Bar,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（64个ANSI或65个ISO按键，包括4个方向键），配备集成式Touch ID传感器的Multi-Touch Bar,NULL
